   1.1000000e+01   1.0000000e+00
   3.5416667e+01   1.0000000e+00
   5.9833333e+01   4.0000000e+00
   8.4250000e+01   1.4000000e+01
   1.0866667e+02   4.0000000e+01
   1.3308333e+02   4.4000000e+01
   1.5750000e+02   4.5000000e+01
   1.8191667e+02   3.5000000e+01
   2.0633333e+02   2.6000000e+01
   2.3075000e+02   2.7000000e+01
   2.5516667e+02   2.0000000e+01
   2.7958333e+02   1.9000000e+01
   3.0400000e+02   7.0000000e+00
   3.2841667e+02   6.0000000e+00
   3.5283333e+02   1.1000000e+01
   3.7725000e+02   2.0000000e+00
   4.0166667e+02   2.0000000e+00
   4.2608333e+02   1.0000000e+00
   4.5050000e+02   0.0000000e+00
   4.7491667e+02   0.0000000e+00
   4.9933333e+02   1.0000000e+00
   5.2375000e+02   2.0000000e+00
   5.4816667e+02   0.0000000e+00
   5.7258333e+02   1.0000000e+00
   5.9700000e+02   1.0000000e+00
