   2.0000000e+00   4.0000000e+00
   3.2208333e+01   2.3000000e+01
   6.2416667e+01   2.1000000e+01
   9.2625000e+01   2.1000000e+01
   1.2283333e+02   1.0000000e+01
   1.5304167e+02   7.0000000e+00
   1.8325000e+02   5.0000000e+00
   2.1345833e+02   4.0000000e+00
   2.4366667e+02   1.0000000e+00
   2.7387500e+02   3.0000000e+00
   3.0408333e+02   1.0000000e+00
   3.3429167e+02   0.0000000e+00
   3.6450000e+02   0.0000000e+00
   3.9470833e+02   0.0000000e+00
   4.2491667e+02   1.0000000e+00
   4.5512500e+02   0.0000000e+00
   4.8533333e+02   0.0000000e+00
   5.1554167e+02   0.0000000e+00
   5.4575000e+02   0.0000000e+00
   5.7595833e+02   0.0000000e+00
   6.0616667e+02   0.0000000e+00
   6.3637500e+02   0.0000000e+00
   6.6658333e+02   0.0000000e+00
   6.9679167e+02   0.0000000e+00
   7.2700000e+02   1.0000000e+00
