   1.5000000e+01   6.0000000e+00
   3.7875000e+01   7.0000000e+00
   6.0750000e+01   5.0000000e+00
   8.3625000e+01   2.5000000e+01
   1.0650000e+02   1.7000000e+01
   1.2937500e+02   3.1000000e+01
   1.5225000e+02   2.0000000e+01
   1.7512500e+02   2.8000000e+01
   1.9800000e+02   1.4000000e+01
   2.2087500e+02   6.0000000e+00
   2.4375000e+02   4.0000000e+00
   2.6662500e+02   5.0000000e+00
   2.8950000e+02   6.0000000e+00
   3.1237500e+02   3.0000000e+00
   3.3525000e+02   5.0000000e+00
   3.5812500e+02   0.0000000e+00
   3.8100000e+02   0.0000000e+00
   4.0387500e+02   0.0000000e+00
   4.2675000e+02   0.0000000e+00
   4.4962500e+02   0.0000000e+00
   4.7250000e+02   0.0000000e+00
   4.9537500e+02   0.0000000e+00
   5.1825000e+02   0.0000000e+00
   5.4112500e+02   0.0000000e+00
   5.6400000e+02   1.0000000e+00
