   1.0000000e+00   8.0000000e+00
   3.7500000e+01   9.0000000e+00
   7.4000000e+01   2.2000000e+01
   1.1050000e+02   7.1000000e+01
   1.4700000e+02   5.3000000e+01
   1.8350000e+02   3.6000000e+01
   2.2000000e+02   5.2000000e+01
   2.5650000e+02   4.0000000e+01
   2.9300000e+02   2.7000000e+01
   3.2950000e+02   2.1000000e+01
   3.6600000e+02   2.1000000e+01
   4.0250000e+02   2.1000000e+01
   4.3900000e+02   8.0000000e+00
   4.7550000e+02   5.0000000e+00
   5.1200000e+02   3.0000000e+00
   5.4850000e+02   4.0000000e+00
   5.8500000e+02   4.0000000e+00
   6.2150000e+02   2.0000000e+00
   6.5800000e+02   1.0000000e+00
   6.9450000e+02   3.0000000e+00
   7.3100000e+02   1.0000000e+00
   7.6750000e+02   0.0000000e+00
   8.0400000e+02   0.0000000e+00
   8.4050000e+02   0.0000000e+00
   8.7700000e+02   1.0000000e+00
