   1.6000000e+01   1.0000000e+00
   3.3166667e+01   0.0000000e+00
   5.0333333e+01   4.0000000e+00
   6.7500000e+01   5.0000000e+00
   8.4666667e+01   4.0000000e+00
   1.0183333e+02   4.0000000e+00
   1.1900000e+02   8.0000000e+00
   1.3616667e+02   1.0000000e+01
   1.5333333e+02   8.0000000e+00
   1.7050000e+02   1.8000000e+01
   1.8766667e+02   1.4000000e+01
   2.0483333e+02   1.1000000e+01
   2.2200000e+02   5.0000000e+00
   2.3916667e+02   1.0000000e+01
   2.5633333e+02   2.0000000e+00
   2.7350000e+02   3.0000000e+00
   2.9066667e+02   5.0000000e+00
   3.0783333e+02   3.0000000e+00
   3.2500000e+02   1.0000000e+00
   3.4216667e+02   2.0000000e+00
   3.5933333e+02   1.0000000e+00
   3.7650000e+02   1.0000000e+00
   3.9366667e+02   1.0000000e+00
   4.1083333e+02   1.0000000e+00
   4.2800000e+02   1.0000000e+00
