Kreis-2016-p240-247 69 8
Kwak-2015-p1006-1016 297 11
Kwak-2015-p44-52 158 9
Lopez-Garcia-2014-p491-501 156 11
Lai-2014-p1746-1754 190 9
Lamaina-2015-p210-219 59 10
Lee-2016-p277-290 174 14
Lee-2016-p6-14 220 9
Lei-2015-p978-986 242 9
Leitao-2015-p879-886 252 8
Leroux-2015-p897-906 395 10
Li-2016-p211-219 249 9
Li-2015-p612-619 436 8
Li-2014-p1497-1505 129 9
Li-2014-p1684-1695 303 12
Li-2015-p1179-1189 197 11
Li-2014-p655-665 77 11
Li-2014-p1461-1468 129 8
Li-2014-p2374-2384 218 11
Li-2016-p393-404 377 12
Li-2014-p502-513 92 12
Li-2014-p331-339 318 9
Liang-2015-p363-374 183 12
Lin-2014-p1226-1241 364 16
Lin-2015-p476-484 306 9
Lin-2016-p384-392 372 9
Linares-Flores-2015-p1130-1141 137 12
Liotta-2016-p417-424 168 8
Liu-2014-p431-438 198 8
Liu-2015-p583-590 114 8
Liu-2014-p1736-1745 394 10
Liu-2015-p406-415 220 10
Liu-2014-p469-480 30 12
Liu-2015-p1643-1652 255 10
Liu-2014-p399-407 307 9
Liu-2014-p2300-2307 273 8
Liu-2015-p1220-1230 264 11
Lu-2014-p637-644 122 8
Lu-2014-p1659-1665 111 7
Lu-2015-p663-670 492 8
Lu-2015-p1277-1286 429 10
Luo-2015-p416-426 743 11
Luo-2015-p112-121 402 10
Luo-2016-p51-58 166 8
Luo-2015-p946-956 114 11
Luo-2014-p1273-1284 147 12
Lupon-2014-p1296-1306 230 11
Lyzwa-2015-p1166-1178 208 13
Ma-2015-p1520-1531 224 12
Ma-2015-p1532-1541 328 10
Ma-2014-p2055-2063 184 9
Mueller-2014-p2290-2299 149 10
Maddahi-2015-p1445-1456 375 12
Magno-2014-p946-956 428 11
Mahboubi-2014-p163-174 407 12
Mahmood-2014-p1198-1206 133 9
Majidpour-2015-p242-250 236 9
Mandal-2014-p628-636 110 9
Manfredi-2014-p586-593 97 8
Marchenko-2014-p1806-1816 385 11
Marongiu-2015-p957-967 397 11
Martin-2014-p1216-1225 1 10
Martin-2016-p91-100 426 10
Martinez-2015-p1156-1165 127 10
Maurelia-2015-p1246-1254 406 9
Meng-2015-p64-73 206 10
Molitor-2014-p2247-2256 221 10
Montenegro-2016-p267-276 189 10
Moradi-Pari-2014-p2330-2339 205 10
Morais-2014-p2318-2329 155 12
Mortazavian-2015-p1334-1345 321 12
Moutinho-2014-p2024-2033 393 10
Moutis-2015-p251-261 289 11
Mukherjee-2014-p1086-1096 158 11
Muradore-2015-p830-840 358 11
Nader-2014-p2308-2317 243 10
Naidu-2015-p923-933 273 11
Narimani-2015-p27-32 132 6
Neuzil-2014-p1118-1123 121 6
Ni-2014-p615-627 145 13
Ni-2015-p427-440 324 14
Niknam-2015-p1190-1197 309 8
Niu-2014-p784-794 119 11
Ntalampiras-2015-p104-111 103 8
Nunna-2014-p1262-1272 257 11
Obermeier-2015-p790-800 228 11
Ojeda-2014-p92-98 588 7
Ortega-Zamorano-2014-p1154-1161 158 8
Ozkan-2015-p375-387 284 13
Perez-2014-p1670-1683 566 14
Pajchrowski-2015-p560-568 192 9
Pajic-2014-p3-16 709 14
Pak-2015-p1089-1098 243 10
Pan-2015-p650-662 264 13
Panda-2015-p74-82 131 9
Paravalos-2014-p2270-2279 212 10
Paredes-2014-p680-688 178 9
Park-2014-p2204-2215 313 12
Park-2015-p198-206 165 9
Paterakis-2015-p1509-1519 206 11
Pawlowski-2014-p523-537 162 15
Pena-Alzola-2014-p2192-2203 153 12
Pena-Alzola-2014-p43-52 646 10
Penovi-2015-p987-996 149 10
Perkonigg-2015-p728-736 303 9
Pomarico-Franquiz-2014-p1317-1326 99 10
Pournaras-2014-p2280-2289 217 10
Provost-2014-p1696-1704 393 9
Pukish-2015-p708-716 372 9
Puvvadi-2015-p1457-1465 108 9
Qasim-2014-p1765-1774 279 10
Qiao-2014-p286-300 349 15
Qiu-2014-p1307-1316 290 10
Quang-2014-p351-363 185 13
Rahbari-Asr-2014-p1907-1916 218 10
Ramirez-2014-p1878-1889 453 12
Rathnayaka-2014-p706-713 235 8
Ray-2016-p112-123 152 12
Real-2014-p197-209 470 13
Restrepo-2015-p548-559 373 12
Rezha-2014-p919-927 428 9
Richardson-2016-p169-178 132 10
Rizo-2015-p313-321 336 9
Roberge-2015-p700-707 210 8
Rodriguez-Andina-2015-p853-864 90 12
Rodriguez-Araujo-2014-p1033-1043 190 11
Rostami-2015-p388-397 160 10
Ruta-2014-p730-741 252 12
Sabbah-2014-p210-221 381 12
Safdarian-2014-p2385-2393 147 9
Sahri-2014-p2093-2102 275 10
Sakuyama-2015-p782-789 125 8
Saleh-2015-p1324-1333 151 10
Schmidt-2014-p578-585 120 8
Seo-2014-p117-126 421 10
Seshadrinath-2014-p340-350 285 11
Shabanpour-Haghighi-2015-p1067-1077 531 11
Shao-2015-p513-522 164 10
Shen-2014-p2112-2121 338 10
Shen-2014-p824-835 255 12
Shen-2015-p1631-1642 147 12
Shrivastava-2015-p322-331 279 10
Shukla-2014-p1044-1054 161 11
Siano-2015-p523-530 117 8
Silva-2015-p1099-1110 260 12
Silvestre-2014-p152-162 513 11
Singh-2014-p854-870 471 17
Singh-2014-p2034-2043 250 10
Singh-2015-p1422-1434 406 13
Sinha-2016-p59-68 572 10
Somov-2015-p1660-1670 179 11
Soon-2015-p176-186 245 11
Sorouri-2015-p865-878 263 14
Souza-2014-p937-945 250 9
Stanislowski-2014-p795-802 88 8
Stevanovic-2014-p1392-1400 1 9
Stievano-2014-p1381-1391 1 11
Su-2014-p461-468 142 8
Sun-2014-p222-232 428 11
Sun-2016-p291-300 248 10
Sundareswaran-2016-p187-200 261 14
Susto-2015-p812-820 143 9
Suzuki-2014-p1077-1085 132 9
Swain-2014-p1372-1380 1 9
Szabat-2015-p531-539 296 9
Tahir-2015-p441-449 96 9
Tan-2015-p1435-1444 357 10
Tang-2014-p1606-1615 296 10
Tao-2014-p813-823 274 11
Tao-2014-p1435-1442 124 8
Tao-2014-p1252-1261 121 10
Tao-2014-p1547-1557 120 11
Terciyanli-2014-p1171-1184 136 14
Tomar-2015-p132-140 290 9
Torre-2015-p934-945 510 12
Torreglosa-2014-p276-285 224 10
Tramarin-2015-p841-852 380 12
Trivedi-2015-p1346-1357 374 12
Tsai-2015-p1366-1377 250 12
Vaccaro-2015-p289-298 170 10
Vahedi-2016-p361-370 300 10
Val-2014-p895-902 428 8
Van-2016-p124-135 227 12
Viriyasitavat-2014-p1452-1460 118 9
Viriyasitavat-2014-p1469-1477 122 9
Vollmer-2014-p1337-1347 700 11
Vollmer-2014-p1647-1658 365 12
Vrba-2014-p1890-1903 115 14
Wang-2014-p1426-1434 111 9
Wang-2014-p1097-1106 110 10
Wang-2015-p671-681 151 11
Wang-2015-p398-405 232 8
Wang-2014-p2016-2023 160 8
Wang-2014-p2003-2015 400 13
Wang-2016-p158-168 226 11
Wang-2014-p847-853 612 7
Wang-2016-p179-186 129 8
Wang-2014-p2154-2165 270 12
Wang-2014-p803-812 131 10
Wang-2015-p1607-1616 230 10
Wang-2015-p998-1005 262 8
Wang-2014-p408-418 114 11
Wang-2014-p2166-2179 105 14
Wang-2016-p101-111 403 11
Wang-2015-p1574-1584 207 11
Wang-2014-p2073-2083 131 11
Wen-2016-p69-78 346 10
Wen-2014-p1799-1805 150 7
Wen-2015-p16-26 190 11
Wijayasekara-2014-p1829-1840 665 12
Win-2015-p642-649 171 8
Wu-2015-p1111-1118 260 8
Wu-2015-p1358-1365 156 8
Wu-2015-p1585-1596 228 12
Xia-2014-p991-1002 209 12
Xia-2015-p495-504 104 10
Xiao-2014-p1486-1496 122 11
Xu-2014-p1578-1586 120 9
Xu-2015-p1564-1573 268 10
Xu-2014-p2233-2243 99 11
Xu-2014-p1478-1485 123 8
Xu-2014-p1023-1032 183 10
Xu-2015-p166-175 108 10
Xue-2014-p109-116 449 8
Yuecel-2016-p257-266 118 10
Yan-2014-p1242-1251 121 10
Yang-2014-p2180-2191 132 12
Yang-2014-p604-614 164 11
Yeh-2015-p505-512 294 8
Yeh-2014-p594-603 121 10
Yin-2015-p220-231 243 12
You-2014-p1285-1295 580 11
You-2014-p2216-2223 267 8
Youness-2014-p2122-2134 298 13
Yu-2016-p79-90 343 12
Zhang-2014-p766-773 114 8
Zhang-2015-p302-312 443 11
Zhang-2016-p231-239 49 9
Zhang-2016-p348-360 370 13
Zhang-2014-p2084-2092 130 9
Zhang-2014-p871-881 501 11
Zhang-2015-p717-727 120 11
Zhang-2015-p1313-1323 334 11
